,meadows,winter barley,corn,winter wheat,summer barley,clover,winter triticale
105,0.5285714285714286,0.5,0.5285714285714286,0.45714285714285713,0.5571428571428572,0.45714285714285713,0.6142857142857143
106,0.45714285714285713,0.42857142857142855,1.0,0.5142857142857142,0.5285714285714286,0.7428571428571429,0.4
107,0.37142857142857144,0.38571428571428573,0.5,0.5714285714285714,0.38571428571428573,0.4857142857142857,0.4
108,0.5428571428571428,0.6142857142857143,0.5428571428571428,0.5428571428571428,0.5571428571428572,0.5714285714285714,0.44285714285714284
109,0.42857142857142855,0.6142857142857143,0.5,0.4714285714285714,0.5285714285714286,0.4142857142857143,0.5428571428571428
110,0.5428571428571428,0.35714285714285715,0.37142857142857144,0.5,0.32857142857142857,0.5142857142857142,0.42857142857142855
111,0.4714285714285714,0.6142857142857143,0.38571428571428573,0.5142857142857142,0.6571428571428571,0.5571428571428572,0.7714285714285715
112,0.6714285714285714,0.37142857142857144,0.38571428571428573,0.6285714285714286,0.6857142857142857,0.45714285714285713,0.44285714285714284
113,0.5428571428571428,0.35714285714285715,0.4714285714285714,0.4,0.34285714285714286,0.5857142857142857,0.6
114,0.37142857142857144,0.37142857142857144,0.5285714285714286,0.45714285714285713,0.37142857142857144,0.6857142857142857,0.6714285714285714
115,0.6857142857142857,0.44285714285714284,0.5428571428571428,0.42857142857142855,0.37142857142857144,0.6571428571428571,0.5
116,0.6571428571428571,0.45714285714285713,0.45714285714285713,0.5,0.21428571428571427,0.6,0.6142857142857143
117,0.4,0.35714285714285715,0.5285714285714286,0.44285714285714284,0.4,0.45714285714285713,0.5714285714285714
118,0.6571428571428571,0.6571428571428571,0.5,0.4142857142857143,0.5571428571428572,0.42857142857142855,0.5285714285714286
119,0.42857142857142855,0.5857142857142857,0.5285714285714286,0.42857142857142855,0.44285714285714284,0.5285714285714286,0.45714285714285713
120,0.38571428571428573,0.5428571428571428,0.5142857142857142,0.42857142857142855,0.6428571428571429,0.6285714285714286,0.5571428571428572
121,0.38571428571428573,0.42857142857142855,0.44285714285714284,0.4714285714285714,0.45714285714285713,0.5857142857142857,0.4714285714285714
122,0.5,0.37142857142857144,0.45714285714285713,0.4857142857142857,0.5714285714285714,0.5,0.6142857142857143
123,0.5428571428571428,0.35714285714285715,0.4714285714285714,0.6285714285714286,0.6,0.5714285714285714,0.6142857142857143
124,0.4857142857142857,0.5285714285714286,0.45714285714285713,0.6,0.5857142857142857,0.34285714285714286,0.6142857142857143
125,0.38571428571428573,0.5714285714285714,0.5428571428571428,0.6714285714285714,0.17142857142857143,0.4142857142857143,0.6857142857142857
126,0.7285714285714285,0.37142857142857144,0.42857142857142855,0.8,0.24285714285714285,0.7142857142857143,0.4142857142857143
127,0.5714285714285714,0.5857142857142857,0.35714285714285715,0.5714285714285714,0.2857142857142857,0.45714285714285713,0.6142857142857143
128,0.44285714285714284,0.38571428571428573,0.6,0.5714285714285714,0.3142857142857143,0.6714285714285714,0.5714285714285714
129,0.6285714285714286,0.37142857142857144,0.38571428571428573,0.6,0.6285714285714286,0.4714285714285714,0.6285714285714286
130,0.5,0.35714285714285715,0.5285714285714286,0.6285714285714286,0.7428571428571429,0.5857142857142857,0.5571428571428572
131,0.6285714285714286,0.37142857142857144,0.4714285714285714,0.5285714285714286,0.6142857142857143,0.7857142857142857,0.5142857142857142
132,0.37142857142857144,0.37142857142857144,0.4857142857142857,0.6857142857142857,0.32857142857142857,0.6142857142857143,0.6857142857142857
133,0.4,0.5,0.4142857142857143,0.6714285714285714,0.2857142857142857,0.6,0.6285714285714286
134,0.6571428571428571,0.4,0.42857142857142855,0.5857142857142857,0.37142857142857144,0.6857142857142857,0.6142857142857143
135,0.4142857142857143,0.5857142857142857,0.44285714285714284,0.5285714285714286,0.34285714285714286,0.7714285714285715,0.5142857142857142
136,0.7,0.35714285714285715,0.4714285714285714,0.45714285714285713,0.35714285714285715,0.7571428571428571,0.4857142857142857
137,0.45714285714285713,0.4142857142857143,0.5857142857142857,0.5857142857142857,0.5142857142857142,0.6714285714285714,0.5857142857142857
138,0.6142857142857143,0.37142857142857144,0.44285714285714284,0.5571428571428572,0.6714285714285714,0.6142857142857143,0.5428571428571428
139,0.7142857142857143,0.35714285714285715,0.4857142857142857,0.5,0.3,0.44285714285714284,0.5714285714285714
140,0.4142857142857143,0.6285714285714286,0.44285714285714284,0.5571428571428572,0.21428571428571427,0.44285714285714284,0.4857142857142857
141,0.6,0.42857142857142855,0.5428571428571428,0.4142857142857143,0.32857142857142857,0.6714285714285714,0.5714285714285714
142,0.37142857142857144,0.37142857142857144,0.42857142857142855,0.5285714285714286,0.5,0.37142857142857144,0.6142857142857143
143,0.34285714285714286,0.6285714285714286,0.5142857142857142,0.5571428571428572,0.22857142857142856,0.6,0.5285714285714286
144,0.6714285714285714,0.5428571428571428,0.45714285714285713,0.45714285714285713,0.21428571428571427,0.5285714285714286,0.6428571428571429
145,0.42857142857142855,0.6285714285714286,0.5571428571428572,0.6571428571428571,0.2714285714285714,0.7142857142857143,0.6285714285714286
146,0.6142857142857143,0.35714285714285715,0.5,0.5857142857142857,0.2,0.44285714285714284,0.6714285714285714
147,0.35714285714285715,0.4,0.42857142857142855,0.6571428571428571,0.3,0.7428571428571429,0.6285714285714286
148,0.5142857142857142,0.44285714285714284,0.4,0.42857142857142855,0.5142857142857142,0.4,0.8142857142857143
149,0.6571428571428571,0.5571428571428572,0.45714285714285713,0.6571428571428571,0.4714285714285714,0.7142857142857143,0.4857142857142857
150,0.3,0.35714285714285715,0.6,0.5428571428571428,0.35714285714285715,0.6714285714285714,0.7428571428571429
151,0.42857142857142855,0.6571428571428571,0.37142857142857144,0.5857142857142857,0.3,1.0,0.45714285714285713
152,0.45714285714285713,0.5714285714285714,0.45714285714285713,0.6857142857142857,0.6428571428571429,0.4714285714285714,0.4857142857142857
153,0.4857142857142857,0.35714285714285715,0.38571428571428573,0.6142857142857143,0.38571428571428573,0.5857142857142857,0.5714285714285714
154,0.5571428571428572,0.6285714285714286,0.45714285714285713,0.5714285714285714,0.6714285714285714,0.4857142857142857,0.44285714285714284
155,0.5714285714285714,0.5857142857142857,0.4857142857142857,0.6857142857142857,0.24285714285714285,0.38571428571428573,0.4714285714285714
156,0.5857142857142857,0.5857142857142857,0.42857142857142855,0.5857142857142857,0.34285714285714286,0.37142857142857144,0.4
157,0.5142857142857142,0.37142857142857144,0.4,0.4714285714285714,0.2,0.35714285714285715,0.45714285714285713
158,0.7142857142857143,0.37142857142857144,0.4,0.45714285714285713,0.5857142857142857,0.6285714285714286,0.5
159,0.4857142857142857,0.7571428571428571,0.42857142857142855,0.5,0.38571428571428573,0.6857142857142857,0.4714285714285714
160,0.4142857142857143,0.4,0.44285714285714284,0.6428571428571429,0.6,0.6571428571428571,0.6
161,0.45714285714285713,0.37142857142857144,0.45714285714285713,0.4,0.7285714285714285,0.5285714285714286,0.5
162,0.4142857142857143,0.37142857142857144,0.5428571428571428,0.6,0.38571428571428573,0.5571428571428572,0.7
163,0.38571428571428573,0.37142857142857144,0.44285714285714284,0.5714285714285714,0.6285714285714286,0.5142857142857142,0.5857142857142857
164,0.4857142857142857,0.35714285714285715,0.4714285714285714,0.7571428571428571,0.6,0.6428571428571429,0.4714285714285714
165,0.5571428571428572,0.38571428571428573,0.6,0.6142857142857143,0.5428571428571428,0.45714285714285713,0.45714285714285713
166,0.5285714285714286,0.6,0.44285714285714284,0.45714285714285713,0.6142857142857143,0.37142857142857144,0.45714285714285713
167,0.6,0.7857142857142857,0.38571428571428573,0.4142857142857143,0.3142857142857143,0.44285714285714284,0.5285714285714286
168,0.4142857142857143,0.4857142857142857,0.4857142857142857,0.44285714285714284,0.5428571428571428,0.4142857142857143,0.7571428571428571
169,0.44285714285714284,0.3142857142857143,0.42857142857142855,0.37142857142857144,0.37142857142857144,0.42857142857142855,0.6142857142857143
170,0.5428571428571428,0.5285714285714286,0.42857142857142855,0.4,0.3142857142857143,0.4142857142857143,0.5285714285714286
171,0.6857142857142857,0.38571428571428573,0.5285714285714286,0.4714285714285714,0.5142857142857142,0.5142857142857142,0.6428571428571429
172,0.7857142857142857,0.5428571428571428,0.42857142857142855,0.2857142857142857,0.4,0.6142857142857143,0.5857142857142857
173,0.45714285714285713,0.5714285714285714,0.4714285714285714,0.5428571428571428,0.5571428571428572,0.5571428571428572,0.6
174,0.38571428571428573,0.5714285714285714,0.42857142857142855,0.5428571428571428,0.5142857142857142,0.42857142857142855,0.5571428571428572
175,0.6714285714285714,0.42857142857142855,0.32857142857142857,0.6142857142857143,0.5857142857142857,0.6714285714285714,0.6
176,0.6,0.6142857142857143,0.4714285714285714,0.5714285714285714,0.6,0.5714285714285714,0.6
177,0.4,0.37142857142857144,0.4714285714285714,0.5571428571428572,0.2714285714285714,0.5857142857142857,0.5
178,0.6142857142857143,0.5285714285714286,0.6714285714285714,0.6,0.3142857142857143,0.5857142857142857,0.5285714285714286
179,0.4,0.5714285714285714,0.42857142857142855,0.5,0.35714285714285715,0.5285714285714286,0.44285714285714284
180,0.6571428571428571,0.6,0.8714285714285714,0.42857142857142855,0.5142857142857142,0.6,0.45714285714285713
181,0.5714285714285714,0.45714285714285713,0.4142857142857143,0.5571428571428572,0.44285714285714284,0.37142857142857144,0.42857142857142855
182,0.42857142857142855,0.7428571428571429,0.6,0.5571428571428572,0.5428571428571428,0.42857142857142855,0.5428571428571428
183,0.6285714285714286,0.7,0.44285714285714284,0.5285714285714286,0.5714285714285714,0.5714285714285714,0.5285714285714286
184,0.4714285714285714,0.5857142857142857,0.4714285714285714,0.5857142857142857,0.5,0.44285714285714284,0.6
185,0.4857142857142857,0.5428571428571428,0.44285714285714284,0.6714285714285714,0.5,0.42857142857142855,0.6428571428571429
186,0.42857142857142855,0.34285714285714286,0.5285714285714286,0.35714285714285715,0.2714285714285714,0.34285714285714286,0.6571428571428571
187,0.37142857142857144,0.7142857142857143,0.5,0.7428571428571429,0.7428571428571429,0.45714285714285713,0.5571428571428572
188,0.4714285714285714,0.37142857142857144,0.4857142857142857,0.42857142857142855,0.32857142857142857,0.4,0.7285714285714285
189,0.5142857142857142,0.35714285714285715,0.45714285714285713,0.6,0.35714285714285715,0.4142857142857143,0.5285714285714286
190,0.44285714285714284,0.6714285714285714,0.44285714285714284,0.45714285714285713,0.2714285714285714,0.7428571428571429,0.35714285714285715
191,0.37142857142857144,0.5714285714285714,0.4857142857142857,0.6428571428571429,0.45714285714285713,0.4857142857142857,0.4857142857142857
192,0.4857142857142857,0.6285714285714286,0.38571428571428573,0.6571428571428571,0.3142857142857143,0.44285714285714284,0.5428571428571428
193,0.7142857142857143,0.37142857142857144,0.37142857142857144,0.4857142857142857,0.6428571428571429,0.5142857142857142,0.5857142857142857
194,0.42857142857142855,0.6428571428571429,0.4,0.6,0.5857142857142857,0.4714285714285714,0.45714285714285713
195,0.5857142857142857,0.37142857142857144,0.4857142857142857,0.6571428571428571,1.0,0.38571428571428573,0.5142857142857142
196,0.34285714285714286,0.7,0.4,0.5571428571428572,0.22857142857142856,0.42857142857142855,0.6142857142857143
197,0.5,0.37142857142857144,0.44285714285714284,0.5428571428571428,0.35714285714285715,0.5571428571428572,0.6571428571428571
198,0.6285714285714286,0.35714285714285715,0.4142857142857143,0.5857142857142857,0.6285714285714286,0.5714285714285714,0.6
199,0.4714285714285714,0.37142857142857144,0.45714285714285713,0.6285714285714286,0.22857142857142856,0.6428571428571429,0.5857142857142857
200,0.6142857142857143,0.5571428571428572,0.35714285714285715,0.6142857142857143,0.22857142857142856,0.7,0.45714285714285713
201,0.7,0.4857142857142857,0.5142857142857142,0.7,0.24285714285714285,0.42857142857142855,0.5714285714285714
202,0.4714285714285714,0.4714285714285714,0.45714285714285713,0.5285714285714286,0.35714285714285715,0.42857142857142855,0.6571428571428571
203,0.5714285714285714,0.5285714285714286,0.42857142857142855,0.5285714285714286,0.5571428571428572,0.6285714285714286,0.5285714285714286
204,0.34285714285714286,0.2857142857142857,0.4857142857142857,0.6428571428571429,0.4857142857142857,0.5285714285714286,0.6
205,0.6428571428571429,0.6285714285714286,0.4142857142857143,0.5714285714285714,0.24285714285714285,0.4,0.6714285714285714
206,0.32857142857142857,0.35714285714285715,0.4714285714285714,0.35714285714285715,0.5714285714285714,0.4,0.5142857142857142
207,0.37142857142857144,0.37142857142857144,0.38571428571428573,0.6,0.2714285714285714,0.4,0.5142857142857142
208,0.34285714285714286,0.5571428571428572,0.45714285714285713,0.6285714285714286,0.6142857142857143,0.45714285714285713,0.5
209,0.5142857142857142,0.35714285714285715,0.44285714285714284,0.4,0.5,0.4142857142857143,0.6
210,0.5714285714285714,0.5714285714285714,0.5,0.5714285714285714,0.22857142857142856,0.4,0.5714285714285714
211,0.44285714285714284,0.6142857142857143,0.44285714285714284,0.5857142857142857,0.34285714285714286,0.4142857142857143,0.6714285714285714
212,0.38571428571428573,0.6285714285714286,0.38571428571428573,0.5571428571428572,0.4714285714285714,0.4142857142857143,0.7142857142857143
213,0.5,0.37142857142857144,0.4714285714285714,0.5857142857142857,0.5714285714285714,0.4142857142857143,0.5285714285714286
214,0.6142857142857143,0.38571428571428573,0.6428571428571429,0.6571428571428571,0.5142857142857142,0.4142857142857143,0.7285714285714285
215,0.5714285714285714,0.4,0.42857142857142855,0.6142857142857143,0.2571428571428571,0.38571428571428573,0.7857142857142857
216,0.5857142857142857,0.45714285714285713,0.42857142857142855,0.5714285714285714,0.34285714285714286,0.6,0.5142857142857142
217,0.5,0.7,0.3142857142857143,0.5428571428571428,0.5285714285714286,0.44285714285714284,0.2571428571428571
218,0.6,1.0,0.5428571428571428,0.5714285714285714,0.3142857142857143,0.5142857142857142,0.5571428571428572
219,0.6571428571428571,0.4,0.35714285714285715,0.5285714285714286,0.3142857142857143,0.5,0.4857142857142857
220,0.4,0.7857142857142857,0.4714285714285714,0.5714285714285714,0.18571428571428572,0.5571428571428572,0.6
221,0.6142857142857143,0.5714285714285714,0.4714285714285714,0.5428571428571428,0.37142857142857144,0.6285714285714286,0.6428571428571429
222,0.7571428571428571,0.6714285714285714,0.44285714285714284,0.5142857142857142,0.34285714285714286,0.5142857142857142,0.6714285714285714
223,0.5428571428571428,0.35714285714285715,0.45714285714285713,0.4714285714285714,0.3142857142857143,0.4142857142857143,0.5857142857142857
224,0.38571428571428573,0.37142857142857144,0.5714285714285714,0.5142857142857142,0.5714285714285714,0.5,0.45714285714285713
225,0.38571428571428573,0.37142857142857144,0.4714285714285714,0.6,0.6,0.4857142857142857,0.5857142857142857
226,0.45714285714285713,0.37142857142857144,0.5571428571428572,0.5285714285714286,0.22857142857142856,0.7,0.6142857142857143
227,0.37142857142857144,0.37142857142857144,0.5,0.5428571428571428,0.21428571428571427,0.5428571428571428,0.5428571428571428
228,0.7142857142857143,0.37142857142857144,0.5,0.5857142857142857,0.22857142857142856,0.42857142857142855,0.5285714285714286
229,0.37142857142857144,0.5857142857142857,0.4142857142857143,0.5857142857142857,0.24285714285714285,0.45714285714285713,0.5571428571428572
